month,city,bedrooms,area_sqm,rent_eur,rent_per_sqm
2025-06-01,Faro,4,124,1499.4,12.09
2025-06-01,Faro,3,137,1122.51,8.19
2025-06-01,Faro,2,63,1184.64,18.8
2025-06-01,Faro,2,102,1134.7,11.12
2025-06-01,Faro,3,98,1273.34,12.99
2025-06-01,Faro,2,94,1237.89,13.17
2025-06-01,Faro,1,70,1155.97,16.51
2025-06-01,Faro,2,93,1399.07,15.04
2025-06-01,Faro,4,138,1517.98,11.0
2025-06-01,Faro,2,97,1203.04,12.4
2025-06-01,Faro,1,58,1019.56,17.58
2025-06-01,Faro,4,150,1488.52,9.92
2025-06-01,Faro,4,136,1580.72,11.62
2025-06-01,Faro,2,77,782.6,10.16
2025-06-01,Faro,2,78,1270.9,16.29
2025-07-01,Faro,4,146,1661.82,11.38
2025-07-01,Faro,1,87,1254.28,14.42
2025-07-01,Faro,1,66,907.39,13.75
2025-07-01,Faro,4,133,1594.73,11.99
2025-07-01,Faro,3,122,997.15,8.17
2025-07-01,Faro,3,109,1375.14,12.62
2025-07-01,Faro,1,53,1160.8,21.9
2025-07-01,Faro,1,95,1166.86,12.28
2025-07-01,Faro,1,51,1312.8,25.74
2025-07-01,Faro,2,88,984.42,11.19
2025-07-01,Faro,2,96,1241.0,12.93
2025-07-01,Faro,3,118,1111.1,9.42
2025-07-01,Faro,1,69,1014.76,14.71
2025-07-01,Faro,2,93,1367.24,14.7
2025-07-01,Faro,1,68,1037.92,15.26
2025-07-01,Faro,2,109,1129.64,10.36
2025-07-01,Faro,3,100,1046.32,10.46
2025-07-01,Faro,2,93,1180.69,12.7
2025-07-01,Faro,1,70,1109.62,15.85
2025-07-01,Faro,1,50,1042.19,20.84
2025-07-01,Faro,1,71,960.49,13.53
2025-07-01,Faro,2,99,1042.55,10.53
2025-07-01,Faro,2,105,1029.26,9.8
2025-07-01,Faro,1,86,1046.11,12.16
2025-07-01,Faro,2,101,1170.8,11.59
2025-08-01,Faro,3,109,1381.15,12.67
2025-08-01,Faro,2,78,1164.93,14.93
2025-08-01,Faro,1,66,881.26,13.35
2025-08-01,Faro,3,108,1461.86,13.54
2025-08-01,Faro,3,109,1386.27,12.72
2025-08-01,Faro,1,52,769.72,14.8
2025-08-01,Faro,1,69,1231.68,17.85
2025-08-01,Faro,2,96,1158.23,12.06
2025-08-01,Faro,2,106,1210.79,11.42
2025-08-01,Faro,3,93,1111.1,11.95
2025-08-01,Faro,3,101,1585.63,15.7
2025-08-01,Faro,2,108,1314.98,12.18
2025-08-01,Faro,2,69,1394.39,20.21
2025-08-01,Faro,2,108,1287.05,11.92
2025-08-01,Faro,1,72,1140.49,15.84
2025-08-01,Faro,3,109,1505.34,13.81
2025-08-01,Faro,2,90,1122.0,12.47
2025-08-01,Faro,2,64,1257.71,19.65
2025-08-01,Faro,1,57,1206.59,21.17
2025-08-01,Faro,1,60,1205.22,20.09
2025-08-01,Faro,2,99,942.29,9.52
2025-08-01,Faro,2,89,1129.84,12.69
2025-08-01,Faro,4,121,1429.66,11.82
2025-08-01,Faro,4,139,1498.85,10.78
2025-08-01,Faro,2,83,1160.77,13.99
2025-09-01,Faro,2,86,1349.49,15.69
2025-09-01,Faro,3,115,1142.65,9.94
2025-09-01,Faro,4,126,1309.46,10.39
2025-09-01,Faro,3,119,1452.02,12.2
2025-09-01,Faro,3,109,1288.65,11.82
2025-09-01,Faro,3,124,1316.14,10.61
2025-09-01,Faro,4,130,1263.78,9.72
2025-09-01,Faro,4,112,1391.2,12.42
2025-09-01,Faro,2,97,1201.28,12.38
2025-09-01,Faro,1,67,1086.76,16.22
2025-09-01,Faro,2,106,1005.91,9.49
2025-09-01,Faro,1,64,1186.63,18.54
2025-09-01,Faro,2,89,1170.34,13.15
2025-09-01,Faro,2,89,1461.05,16.42
2025-09-01,Faro,2,89,1186.11,13.33
2025-09-01,Faro,2,81,1223.95,15.11
2025-09-01,Faro,1,70,1130.5,16.15
2025-09-01,Faro,2,90,1408.96,15.66
2025-09-01,Faro,2,120,1211.48,10.1
2025-09-01,Faro,4,124,1627.1,13.12
2025-09-01,Faro,1,72,1050.62,14.59
2025-09-01,Faro,3,108,1222.4,11.32
2025-09-01,Faro,2,107,1265.75,11.83
2025-09-01,Faro,3,124,1209.1,9.75
2025-09-01,Faro,3,117,1405.12,12.01
2025-10-01,Faro,3,101,1409.4,13.95
2025-10-01,Faro,2,81,1113.05,13.74
2025-10-01,Faro,1,70,906.64,12.95
2025-10-01,Faro,3,94,1498.13,15.94
2025-10-01,Faro,2,111,1296.94,11.68
2025-10-01,Faro,1,57,1121.06,19.67
2025-10-01,Faro,1,81,969.28,11.97
2025-10-01,Faro,1,82,1063.54,12.97
2025-10-01,Faro,2,79,1236.73,15.65
2025-10-01,Faro,2,111,995.84,8.97
2025-10-01,Faro,4,125,1621.9,12.98
2025-10-01,Faro,4,134,1582.46,11.81
2025-10-01,Faro,2,94,1424.72,15.16
2025-10-01,Faro,3,101,1391.15,13.77
2025-10-01,Faro,2,90,1340.44,14.89
2025-10-01,Faro,1,68,1138.69,16.75
2025-10-01,Faro,2,85,1419.73,16.7
2025-10-01,Faro,2,85,1278.64,15.04
2025-10-01,Faro,1,76,1183.44,15.57
2025-10-01,Faro,3,81,1495.78,18.47
2025-10-01,Faro,1,66,1180.26,17.88
2025-10-01,Faro,1,83,1215.09,14.64
2025-10-01,Faro,3,101,1019.77,10.1
2025-10-01,Faro,2,102,1364.72,13.38
2025-10-01,Faro,2,87,1136.64,13.06
2025-11-01,Faro,1,65,967.88,14.89
2025-11-01,Faro,3,95,1309.38,13.78
2025-11-01,Faro,1,70,1094.69,15.64
2025-11-01,Faro,4,121,1455.32,12.03
2025-11-01,Faro,2,87,1469.47,16.89
2025-11-01,Faro,3,117,1274.62,10.89
2025-11-01,Faro,2,88,1540.51,17.51
2025-11-01,Faro,2,93,1107.31,11.91
2025-11-01,Faro,2,79,1524.49,19.3
2025-11-01,Faro,2,108,1169.8,10.83
2025-11-01,Faro,2,75,1266.61,16.89
2025-11-01,Faro,2,88,1146.07,13.02
2025-11-01,Faro,3,86,1457.16,16.94
2025-11-01,Faro,3,114,1360.39,11.93
2025-11-01,Faro,2,78,1159.45,14.86
2025-11-01,Faro,1,80,1227.65,15.35
2025-11-01,Faro,4,115,1597.54,13.89
2025-11-01,Faro,2,90,1166.83,12.96
2025-11-01,Faro,1,77,1249.2,16.22
2025-11-01,Faro,3,101,1496.34,14.82
2025-11-01,Faro,2,110,1200.82,10.92
2025-11-01,Faro,2,89,1164.74,13.09
2025-11-01,Faro,2,68,1330.16,19.56
2025-11-01,Faro,3,113,1275.67,11.29
2025-11-01,Faro,3,105,1525.66,14.53
2025-12-01,Faro,2,87,1099.56,12.64
2025-12-01,Faro,1,68,1083.08,15.93
2025-12-01,Faro,3,104,1298.54,12.49
2025-12-01,Faro,3,95,1381.05,14.54
2025-12-01,Faro,2,82,1128.42,13.76
2025-12-01,Faro,3,100,1372.14,13.72
2025-12-01,Faro,2,89,1525.99,17.15
2025-12-01,Faro,2,96,1313.44,13.68
2025-12-01,Faro,3,114,1342.69,11.78
2025-12-01,Faro,2,81,1155.75,14.27
2025-12-01,Faro,3,87,1534.49,17.64
2025-12-01,Faro,2,91,1306.51,14.36
2025-12-01,Faro,2,73,1340.68,18.37
2025-12-01,Faro,3,138,1315.53,9.53
2025-12-01,Faro,3,108,1625.57,15.05
2025-12-01,Faro,2,102,1301.47,12.76
2025-12-01,Faro,2,91,1133.29,12.45
2025-12-01,Faro,4,145,1396.45,9.63
2025-12-01,Faro,2,93,1376.03,14.8
2025-12-01,Faro,2,59,1299.94,22.03
2025-12-01,Faro,3,124,1416.86,11.43
2025-12-01,Faro,4,129,1341.36,10.4
2025-12-01,Faro,2,67,1143.26,17.06
2025-12-01,Faro,1,49,1115.14,22.76
2025-12-01,Faro,3,110,1275.16,11.59
2024-01-01,Aveiro,2,85,898.11,10.57
2024-01-01,Aveiro,2,70,1096.17,15.66
2024-01-01,Aveiro,2,93,1120.34,12.05
2024-01-01,Aveiro,4,142,976.34,6.88
2024-01-01,Aveiro,1,80,951.2,11.89
2024-01-01,Aveiro,4,153,1283.95,8.39
2024-01-01,Aveiro,3,99,1063.14,10.74
2024-01-01,Aveiro,2,81,885.62,10.93
2024-01-01,Aveiro,3,131,1246.32,9.51
2024-01-01,Aveiro,1,79,930.06,11.77
2024-01-01,Aveiro,2,87,979.01,11.25
2024-01-01,Aveiro,1,68,790.31,11.62
2024-01-01,Aveiro,2,92,1060.72,11.53
2024-01-01,Aveiro,3,97,1287.63,13.27
2024-01-01,Aveiro,1,43,1059.15,24.63
2024-01-01,Aveiro,2,91,1152.97,12.67
2024-01-01,Aveiro,2,101,1036.33,10.26
2024-01-01,Aveiro,3,86,1239.16,14.41
2024-01-01,Aveiro,2,79,969.93,12.28
2024-01-01,Aveiro,2,81,1144.74,14.13
2024-01-01,Aveiro,2,86,1350.48,15.7
2024-01-01,Aveiro,2,95,868.63,9.14
2024-01-01,Aveiro,2,90,1114.8,12.39
2024-01-01,Aveiro,2,84,968.72,11.53
2024-01-01,Aveiro,2,96,1041.57,10.85
2024-02-01,Aveiro,1,57,946.57,16.61
2024-02-01,Aveiro,1,64,1042.83,16.29
2024-02-01,Aveiro,2,105,1058.44,10.08
2024-02-01,Aveiro,3,106,1103.89,10.41
2024-02-01,Aveiro,4,143,1212.24,8.48
2024-02-01,Aveiro,3,108,1040.97,9.64
2024-02-01,Aveiro,1,76,790.43,10.4
2024-02-01,Aveiro,4,123,1177.35,9.57
2024-02-01,Aveiro,2,102,884.35,8.67
2024-02-01,Aveiro,2,77,826.82,10.74
2024-02-01,Aveiro,2,104,986.29,9.48
2024-02-01,Aveiro,3,115,1147.77,9.98
2024-02-01,Aveiro,3,81,1020.19,12.59
2024-02-01,Aveiro,4,155,1215.96,7.84
2024-02-01,Aveiro,1,70,947.07,13.53
2024-02-01,Aveiro,4,102,1660.51,16.28
2024-02-01,Aveiro,2,86,916.6,10.66
2024-02-01,Aveiro,3,116,1141.98,9.84
2024-02-01,Aveiro,2,87,1062.24,12.21
2024-02-01,Aveiro,3,115,1167.82,10.15
2024-02-01,Aveiro,2,69,906.28,13.13
2024-02-01,Aveiro,2,80,958.52,11.98
2024-02-01,Aveiro,2,87,772.2,8.88
2024-02-01,Aveiro,1,67,895.16,13.36
2024-02-01,Aveiro,4,138,1231.95,8.93
2024-03-01,Aveiro,2,83,934.04,11.25
2024-03-01,Aveiro,2,97,1067.53,11.01
2024-03-01,Aveiro,2,84,1211.09,14.42
2024-03-01,Aveiro,3,112,1213.44,10.83
2024-03-01,Aveiro,2,63,936.13,14.86
2024-03-01,Aveiro,1,67,877.21,13.09
2024-03-01,Aveiro,4,109,1440.23,13.21
2024-03-01,Aveiro,2,83,927.69,11.18
2024-03-01,Aveiro,1,77,769.26,9.99
2024-03-01,Aveiro,2,87,935.63,10.75
2024-03-01,Aveiro,2,79,843.29,10.67
2024-03-01,Aveiro,1,64,975.24,15.24
2024-03-01,Aveiro,3,117,869.02,7.43
2024-03-01,Aveiro,1,73,729.27,9.99
2024-03-01,Aveiro,3,94,1137.14,12.1
2024-03-01,Aveiro,2,98,774.4,7.9
2024-03-01,Aveiro,2,110,1378.61,12.53
2024-03-01,Aveiro,2,72,1071.51,14.88
2024-03-01,Aveiro,1,64,1030.6,16.1
2024-03-01,Aveiro,2,93,691.35,7.43
2024-03-01,Aveiro,2,88,967.76,11.0
2024-03-01,Aveiro,3,105,1177.86,11.22
2024-03-01,Aveiro,1,67,990.16,14.78
2024-03-01,Aveiro,1,83,766.39,9.23
2024-03-01,Aveiro,3,124,1088.72,8.78
2024-04-01,Aveiro,3,113,1217.83,10.78
2024-04-01,Aveiro,1,50,956.87,19.14
2024-04-01,Aveiro,2,86,1209.01,14.06
2024-04-01,Aveiro,1,47,928.7,19.76
2024-04-01,Aveiro,3,114,892.4,7.83
2024-04-01,Aveiro,3,112,986.7,8.81
2024-04-01,Aveiro,1,69,836.33,12.12
2024-04-01,Aveiro,2,96,1177.51,12.27
2024-04-01,Aveiro,3,109,1114.72,10.23
2024-04-01,Aveiro,3,119,1055.45,8.87
2024-04-01,Aveiro,1,58,927.88,16.0
2024-04-01,Aveiro,4,127,1542.41,12.14
2024-04-01,Aveiro,2,85,933.66,10.98
2024-04-01,Aveiro,1,65,754.5,11.61
2024-04-01,Aveiro,3,118,1273.51,10.79
2024-04-01,Aveiro,2,89,973.07,10.93
2024-04-01,Aveiro,4,121,1057.64,8.74
2024-04-01,Aveiro,4,143,1204.83,8.43
2024-04-01,Aveiro,3,106,1301.81,12.28
2024-04-01,Aveiro,2,93,899.31,9.67
2024-04-01,Aveiro,3,110,1148.83,10.44
2024-04-01,Aveiro,2,89,1123.09,12.62
2024-04-01,Aveiro,3,131,1145.78,8.75
2024-04-01,Aveiro,4,140,1310.97,9.36
2024-04-01,Aveiro,2,85,745.1,8.77
2024-05-01,Aveiro,2,108,948.88,8.79
2024-05-01,Aveiro,4,113,1128.91,9.99
2024-05-01,Aveiro,2,87,1094.9,12.59
2024-05-01,Aveiro,2,90,998.0,11.09
2024-05-01,Aveiro,2,74,1207.35,16.32
2024-05-01,Aveiro,1,54,761.47,14.1
2024-05-01,Aveiro,2,93,1001.36,10.77
2024-05-01,Aveiro,2,88,1010.1,11.48
2024-05-01,Aveiro,1,60,1118.19,18.64
2024-05-01,Aveiro,2,95,774.6,8.15
2024-05-01,Aveiro,3,104,1147.61,11.03
2024-05-01,Aveiro,1,76,1033.05,13.59
2024-05-01,Aveiro,1,62,767.27,12.38
2024-05-01,Aveiro,3,132,1154.02,8.74
2024-05-01,Aveiro,4,130,1199.55,9.23
2024-05-01,Aveiro,2,87,1077.46,12.38
2024-05-01,Aveiro,2,93,1097.52,11.8
2024-05-01,Aveiro,3,100,1139.46,11.39
2024-05-01,Aveiro,3,104,1176.33,11.31
2024-05-01,Aveiro,2,103,1208.59,11.73
2024-05-01,Aveiro,4,119,1227.35,10.31
2024-05-01,Aveiro,3,108,1073.16,9.94
2024-05-01,Aveiro,1,72,732.15,10.17
2024-05-01,Aveiro,3,111,1281.61,11.55
2024-05-01,Aveiro,2,95,1038.01,10.93
2024-06-01,Aveiro,1,64,1111.7,17.37
2024-06-01,Aveiro,3,122,1165.43,9.55
2024-06-01,Aveiro,3,134,1390.33,10.38
2024-06-01,Aveiro,3,113,1241.74,10.99
2024-06-01,Aveiro,2,107,1199.99,11.21
2024-06-01,Aveiro,3,138,1271.79,9.22
2024-06-01,Aveiro,1,60,1071.63,17.86
2024-06-01,Aveiro,3,106,1118.86,10.56
2024-06-01,Aveiro,2,86,858.79,9.99
2024-06-01,Aveiro,1,62,1172.59,18.91
2024-06-01,Aveiro,4,148,1352.01,9.14
2024-06-01,Aveiro,2,95,1060.57,11.16
2024-06-01,Aveiro,4,162,1234.93,7.62
2024-06-01,Aveiro,2,88,1095.79,12.45
2024-06-01,Aveiro,2,63,1003.98,15.94
2024-06-01,Aveiro,1,57,1029.72,18.07
2024-06-01,Aveiro,2,86,1147.76,13.35
2024-06-01,Aveiro,1,72,1042.07,14.47
2024-06-01,Aveiro,2,69,980.84,14.22
2024-06-01,Aveiro,1,74,1026.51,13.87
2024-06-01,Aveiro,2,94,1155.83,12.3
2024-06-01,Aveiro,3,109,966.06,8.86
2024-06-01,Aveiro,2,108,1172.12,10.85
2024-06-01,Aveiro,1,64,780.83,12.2
2024-06-01,Aveiro,2,102,1083.28,10.62
2024-07-01,Aveiro,2,90,786.27,8.74
2024-07-01,Aveiro,3,102,995.99,9.76
2024-07-01,Aveiro,1,73,945.21,12.95
2024-07-01,Aveiro,2,96,951.16,9.91
2024-07-01,Aveiro,4,129,1439.68,11.16
2024-07-01,Aveiro,3,115,967.49,8.41
2024-07-01,Aveiro,3,110,1021.85,9.29
2024-07-01,Aveiro,2,94,1034.43,11.0
2024-07-01,Aveiro,1,63,854.16,13.56
2024-07-01,Aveiro,2,90,981.49,10.91
2024-07-01,Aveiro,1,67,1040.19,15.53
2024-07-01,Aveiro,2,106,1182.31,11.15
2024-07-01,Aveiro,2,105,1238.18,11.79
2024-07-01,Aveiro,4,140,1433.38,10.24
2024-07-01,Aveiro,1,57,1000.46,17.55
2024-07-01,Aveiro,1,89,734.65,8.25
2024-07-01,Aveiro,3,89,1173.8,13.19
2024-07-01,Aveiro,1,66,928.13,14.06
2024-07-01,Aveiro,2,87,1082.58,12.44
2024-07-01,Aveiro,2,78,1022.77,13.11
2024-07-01,Aveiro,1,78,1083.81,13.89
2024-07-01,Aveiro,1,71,1012.52,14.26
2024-07-01,Aveiro,2,81,1018.78,12.58
2024-07-01,Aveiro,2,93,1171.38,12.6
2024-07-01,Aveiro,3,116,1073.21,9.25
2024-08-01,Aveiro,3,135,1029.71,7.63
2024-08-01,Aveiro,3,113,1194.91,10.57
2024-08-01,Aveiro,2,113,938.97,8.31
2024-08-01,Aveiro,3,130,1282.09,9.86
2024-08-01,Aveiro,2,81,1186.37,14.65
2024-08-01,Aveiro,4,135,1203.96,8.92
2024-08-01,Aveiro,1,86,777.78,9.04
2024-08-01,Aveiro,3,103,1106.59,10.74
2024-08-01,Aveiro,3,122,1219.98,10.0
2024-08-01,Aveiro,2,92,1121.12,12.19
2024-08-01,Aveiro,2,101,932.57,9.23
2024-08-01,Aveiro,2,93,1030.2,11.08
2024-08-01,Aveiro,3,112,1122.39,10.02
2024-08-01,Aveiro,2,97,1079.28,11.13
2024-08-01,Aveiro,3,102,1442.72,14.14
2024-08-01,Aveiro,1,68,882.76,12.98
2024-08-01,Aveiro,2,83,939.68,11.32
2024-08-01,Aveiro,3,96,1287.86,13.42
2024-08-01,Aveiro,2,84,1109.24,13.21
2024-08-01,Aveiro,1,53,778.24,14.68
2024-08-01,Aveiro,3,118,1191.46,10.1
2024-08-01,Aveiro,1,64,877.68,13.71
2024-08-01,Aveiro,1,67,987.92,14.75
2024-08-01,Aveiro,2,110,909.41,8.27
2024-08-01,Aveiro,3,112,1191.69,10.64
2024-09-01,Aveiro,2,96,1077.28,11.22
2024-09-01,Aveiro,2,87,939.89,10.8
2024-09-01,Aveiro,1,50,979.1,19.58
2024-09-01,Aveiro,3,114,884.28,7.76
2024-09-01,Aveiro,2,86,901.87,10.49
2024-09-01,Aveiro,1,77,838.1,10.88
2024-09-01,Aveiro,2,64,958.46,14.98
2024-09-01,Aveiro,3,104,1076.17,10.35
2024-09-01,Aveiro,4,138,1310.95,9.5
2024-09-01,Aveiro,1,59,782.71,13.27
2024-09-01,Aveiro,3,103,898.33,8.72
2024-09-01,Aveiro,2,102,1149.11,11.27
2024-09-01,Aveiro,3,112,1353.36,12.08
2024-09-01,Aveiro,2,77,1191.16,15.47
2024-09-01,Aveiro,2,80,1116.75,13.96
2024-09-01,Aveiro,2,78,932.5,11.96
2024-09-01,Aveiro,1,69,1122.18,16.26
2024-09-01,Aveiro,2,85,1232.15,14.5
2024-09-01,Aveiro,1,68,722.07,10.62
2024-09-01,Aveiro,2,76,1049.74,13.81
2024-09-01,Aveiro,3,130,960.71,7.39
2024-09-01,Aveiro,3,113,1232.79,10.91
2024-09-01,Aveiro,2,68,1010.73,14.86
2024-09-01,Aveiro,2,111,991.12,8.93
2024-09-01,Aveiro,2,78,1127.32,14.45
2024-10-01,Aveiro,1,82,926.23,11.3
2024-10-01,Aveiro,1,67,1109.5,16.56
2024-10-01,Aveiro,3,89,1123.2,12.62
2024-10-01,Aveiro,2,67,1080.16,16.12
2024-10-01,Aveiro,2,111,876.79,7.9
2024-10-01,Aveiro,1,78,997.55,12.79
2024-10-01,Aveiro,4,120,1302.64,10.86
2024-10-01,Aveiro,3,104,1337.91,12.86
2024-10-01,Aveiro,2,66,1020.87,15.47
2024-10-01,Aveiro,2,93,1093.45,11.76
2024-10-01,Aveiro,2,75,994.92,13.27
2024-10-01,Aveiro,2,65,1043.02,16.05
2024-10-01,Aveiro,2,103,1135.82,11.03
2024-10-01,Aveiro,3,98,1348.51,13.76
2024-10-01,Aveiro,3,97,1220.42,12.58
2024-10-01,Aveiro,3,113,1226.0,10.85
2024-10-01,Aveiro,3,116,1089.59,9.39
2024-10-01,Aveiro,2,79,1168.71,14.79
2024-10-01,Aveiro,1,71,698.51,9.84
2024-10-01,Aveiro,1,48,1156.95,24.1
2024-10-01,Aveiro,2,97,966.55,9.96
2024-10-01,Aveiro,1,66,1143.69,17.33
2024-10-01,Aveiro,2,93,1218.57,13.1
2024-10-01,Aveiro,2,101,1167.17,11.56
2024-10-01,Aveiro,2,87,993.15,11.42
2024-11-01,Aveiro,2,79,935.79,11.85
2024-11-01,Aveiro,3,108,1231.08,11.4
2024-11-01,Aveiro,2,76,913.33,12.02
2024-11-01,Aveiro,2,79,940.55,11.91
2024-11-01,Aveiro,3,92,1438.0,15.63
2024-11-01,Aveiro,1,75,1063.21,14.18
2024-11-01,Aveiro,2,96,1271.04,13.24
2024-11-01,Aveiro,2,87,944.13,10.85
2024-11-01,Aveiro,3,103,1418.43,13.77
2024-11-01,Aveiro,1,90,1206.16,13.4
2024-11-01,Aveiro,2,83,1302.71,15.7
2024-11-01,Aveiro,2,92,1084.68,11.79
2024-11-01,Aveiro,1,67,954.46,14.25
2024-11-01,Aveiro,3,105,995.91,9.48
2024-11-01,Aveiro,3,102,1098.39,10.77
2024-11-01,Aveiro,2,84,1199.31,14.28
2024-11-01,Aveiro,4,146,1321.78,9.05
2024-11-01,Aveiro,2,90,887.09,9.86
2024-11-01,Aveiro,2,99,1183.81,11.96
2024-11-01,Aveiro,2,70,985.21,14.07
2024-11-01,Aveiro,1,69,834.29,12.09
2024-11-01,Aveiro,1,58,837.3,14.44
2024-11-01,Aveiro,3,123,1038.51,8.44
2024-11-01,Aveiro,1,74,781.64,10.56
2024-11-01,Aveiro,1,71,956.22,13.47
2024-12-01,Aveiro,3,112,1262.71,11.27
2024-12-01,Aveiro,3,102,1109.09,10.87
2024-12-01,Aveiro,2,92,1072.61,11.66
2024-12-01,Aveiro,2,75,1111.59,14.82
2024-12-01,Aveiro,2,87,1282.04,14.74
2024-12-01,Aveiro,3,107,1014.3,9.48
2024-12-01,Aveiro,3,123,1202.06,9.77
2024-12-01,Aveiro,2,104,1102.97,10.61
2024-12-01,Aveiro,2,97,686.09,7.07
2024-12-01,Aveiro,2,76,952.19,12.53
2024-12-01,Aveiro,3,106,1426.03,13.45
2024-12-01,Aveiro,3,97,1279.11,13.19
2024-12-01,Aveiro,1,70,925.4,13.22
2024-12-01,Aveiro,1,63,963.33,15.29
2024-12-01,Aveiro,3,130,1153.67,8.87
2024-12-01,Aveiro,3,104,1371.07,13.18
2024-12-01,Aveiro,3,88,927.39,10.54
2024-12-01,Aveiro,2,91,1055.65,11.6
2024-12-01,Aveiro,2,86,1241.66,14.44
2024-12-01,Aveiro,2,89,1208.89,13.58
2024-12-01,Aveiro,1,65,957.88,14.74
2024-12-01,Aveiro,3,90,1146.15,12.73
2024-12-01,Aveiro,2,94,1214.2,12.92
2024-12-01,Aveiro,4,132,1387.75,10.51
2024-12-01,Aveiro,2,90,1163.32,12.93
2025-01-01,Aveiro,2,93,1199.97,12.9
2025-01-01,Aveiro,3,125,1497.7,11.98
2025-01-01,Aveiro,2,83,1141.54,13.75
2025-01-01,Aveiro,3,118,1389.35,11.77
2025-01-01,Aveiro,3,129,1435.55,11.13
2025-01-01,Aveiro,2,96,1043.59,10.87
2025-01-01,Aveiro,1,75,1037.36,13.83
2025-01-01,Aveiro,3,118,1311.79,11.12
2025-01-01,Aveiro,1,54,1063.19,19.69
2025-01-01,Aveiro,3,110,1389.93,12.64
2025-01-01,Aveiro,2,88,991.65,11.27
2025-01-01,Aveiro,3,130,1182.1,9.09
2025-01-01,Aveiro,2,108,1070.72,9.91
2025-01-01,Aveiro,2,97,965.47,9.95
2025-01-01,Aveiro,3,136,1130.0,8.31
2025-01-01,Aveiro,2,95,1053.71,11.09
2025-01-01,Aveiro,2,110,1146.97,10.43
2025-01-01,Aveiro,2,108,1037.38,9.61
2025-01-01,Aveiro,1,88,972.75,11.05
2025-01-01,Aveiro,2,79,1125.51,14.25
2025-01-01,Aveiro,1,67,870.77,13.0
2025-01-01,Aveiro,2,85,776.86,9.14
2025-01-01,Aveiro,1,76,1000.2,13.16
2025-01-01,Aveiro,2,95,960.83,10.11
2025-01-01,Aveiro,4,131,1272.73,9.72
2025-02-01,Aveiro,2,119,981.36,8.25
2025-02-01,Aveiro,3,120,1074.89,8.96
2025-02-01,Aveiro,4,125,1418.73,11.35
2025-02-01,Aveiro,2,86,1198.4,13.93
2025-02-01,Aveiro,2,87,883.2,10.15
2025-02-01,Aveiro,2,91,1183.42,13.0
2025-02-01,Aveiro,3,108,1033.8,9.57
2025-02-01,Aveiro,2,106,1038.3,9.8
2025-02-01,Aveiro,1,58,750.58,12.94
2025-02-01,Aveiro,1,75,771.98,10.29
2025-02-01,Aveiro,1,67,890.9,13.3
2025-02-01,Aveiro,3,99,1309.31,13.23
2025-02-01,Aveiro,4,128,1254.3,9.8
2025-02-01,Aveiro,3,117,859.18,7.34
2025-02-01,Aveiro,2,68,1035.63,15.23
2025-02-01,Aveiro,1,62,1025.11,16.53
2025-02-01,Aveiro,3,101,1094.73,10.84
2025-02-01,Aveiro,3,92,1137.99,12.37
2025-02-01,Aveiro,1,48,915.78,19.08
2025-02-01,Aveiro,2,113,1010.08,8.94
2025-02-01,Aveiro,2,76,1081.21,14.23
2025-02-01,Aveiro,2,78,1208.53,15.49
2025-02-01,Aveiro,2,99,1037.34,10.48
2025-02-01,Aveiro,2,86,1269.5,14.76
2025-02-01,Aveiro,1,67,900.43,13.44
2025-03-01,Aveiro,3,113,1311.55,11.61
2025-03-01,Aveiro,2,90,1108.94,12.32
2025-03-01,Aveiro,3,90,1084.78,12.05
2025-03-01,Aveiro,3,111,1087.87,9.8
2025-03-01,Aveiro,2,74,1032.58,13.95
2025-03-01,Aveiro,2,98,1147.3,11.71
2025-03-01,Aveiro,2,85,820.1,9.65
2025-03-01,Aveiro,2,79,1117.15,14.14
2025-03-01,Aveiro,4,136,1489.19,10.95
2025-03-01,Aveiro,2,81,1219.92,15.06
2025-03-01,Aveiro,3,108,1445.05,13.38
2025-03-01,Aveiro,2,86,995.83,11.58
2025-03-01,Aveiro,2,91,1088.19,11.96
2025-03-01,Aveiro,1,77,1036.48,13.46
2025-03-01,Aveiro,4,138,1397.14,10.12
2025-03-01,Aveiro,3,132,1044.62,7.91
2025-03-01,Aveiro,3,94,1192.24,12.68
2025-03-01,Aveiro,1,68,1009.43,14.84
2025-03-01,Aveiro,4,132,1506.18,11.41
2025-03-01,Aveiro,3,100,1316.9,13.17
2025-03-01,Aveiro,3,112,1337.9,11.95
2025-03-01,Aveiro,4,126,1241.46,9.85
2025-03-01,Aveiro,2,105,863.86,8.23
2025-03-01,Aveiro,2,72,1267.22,17.6
2025-03-01,Aveiro,3,107,995.1,9.3
2025-04-01,Aveiro,2,99,1122.88,11.34
2025-04-01,Aveiro,2,70,1047.37,14.96
2025-04-01,Aveiro,1,55,1055.14,19.18
2025-04-01,Aveiro,2,82,1184.36,14.44
2025-04-01,Aveiro,3,124,1474.44,11.89
2025-04-01,Aveiro,2,98,1259.65,12.85
2025-04-01,Aveiro,2,82,1013.77,12.36
2025-04-01,Aveiro,1,62,944.22,15.23
2025-04-01,Aveiro,2,66,963.39,14.6
2025-04-01,Aveiro,1,73,832.39,11.4
2025-04-01,Aveiro,1,82,963.63,11.75
2025-04-01,Aveiro,4,143,1554.0,10.87
2025-04-01,Aveiro,4,133,1471.72,11.07
2025-04-01,Aveiro,2,68,1147.64,16.88
2025-04-01,Aveiro,2,73,865.39,11.85
