date,city,temperature_c,humidity_percent,rainfall_mm
2024-10-07,Lisbon,15.5,69.5,0.4
2024-10-08,Lisbon,17.1,69.3,3.2
2024-10-09,Lisbon,16.0,76.5,1.9
2024-10-10,Lisbon,16.1,59.4,4.5
2024-10-11,Lisbon,19.9,73.1,11.7
2024-10-12,Lisbon,19.4,67.5,3.5
2024-10-13,Lisbon,18.8,76.8,1.3
2024-10-14,Lisbon,16.2,78.5,2.7
2024-10-15,Lisbon,13.4,82.6,1.2
2024-10-16,Lisbon,21.2,67.8,1.8
2024-10-17,Lisbon,12.8,60.3,1.4
2024-10-18,Lisbon,16.5,65.8,3.3
2024-10-19,Lisbon,15.9,75.4,3.1
2024-10-20,Lisbon,14.5,71.8,6.0
2024-10-21,Lisbon,17.9,81.3,0.2
2024-10-22,Lisbon,13.5,63.1,4.4
2024-10-23,Lisbon,16.1,66.2,2.8
2024-10-24,Lisbon,15.5,69.5,5.3
2024-10-25,Lisbon,15.7,76.0,2.1
2024-10-26,Lisbon,15.7,68.3,3.3
2024-10-27,Lisbon,15.8,72.3,2.7
2024-10-28,Lisbon,14.5,66.7,6.6
2024-10-29,Lisbon,13.1,80.7,7.0
2024-10-30,Lisbon,9.8,86.1,2.3
2024-10-31,Lisbon,14.5,73.1,16.0
2024-11-01,Lisbon,15.0,85.0,6.2
2024-11-02,Lisbon,13.2,75.1,2.4
2024-11-03,Lisbon,17.9,81.3,5.4
2024-11-04,Lisbon,16.7,76.6,5.7
2024-11-05,Lisbon,14.6,66.0,5.5
2024-11-06,Lisbon,15.2,79.2,3.5
2024-11-07,Lisbon,12.5,80.5,1.0
2024-11-08,Lisbon,13.9,73.0,2.5
2024-11-09,Lisbon,12.4,80.1,2.9
2024-11-10,Lisbon,9.4,80.4,1.7
2024-11-11,Lisbon,10.5,77.7,1.3
2024-11-12,Lisbon,9.1,71.4,0.7
2024-11-13,Lisbon,15.4,81.9,0.7
2024-11-14,Lisbon,10.9,82.1,1.5
2024-11-15,Lisbon,13.9,87.6,1.9
2024-11-16,Lisbon,9.1,64.5,0.2
2024-11-17,Lisbon,11.7,82.9,1.9
2024-11-18,Lisbon,14.2,77.0,0.8
2024-11-19,Lisbon,15.3,72.8,0.4
2024-11-20,Lisbon,8.8,80.5,1.6
2024-11-21,Lisbon,13.8,87.5,2.8
2024-11-22,Lisbon,9.6,76.2,9.6
2024-11-23,Lisbon,12.1,90.7,2.9
2024-11-24,Lisbon,13.3,77.2,3.0
2024-11-25,Lisbon,10.5,81.7,7.6
2024-11-26,Lisbon,14.4,76.4,8.6
2024-11-27,Lisbon,10.5,91.2,7.4
2024-11-28,Lisbon,9.0,81.4,2.3
2024-11-29,Lisbon,12.8,75.5,0.5
2024-11-30,Lisbon,14.9,77.5,1.4
2024-12-01,Lisbon,14.1,71.5,0.6
2024-12-02,Lisbon,11.0,85.9,1.1
2024-12-03,Lisbon,9.5,74.3,0.7
2024-12-04,Lisbon,8.3,86.8,0.8
2024-12-05,Lisbon,8.6,73.4,5.5
2024-12-06,Lisbon,13.5,71.4,0.5
2024-12-07,Lisbon,10.1,72.2,5.4
2024-12-08,Lisbon,11.9,66.3,1.7
2024-12-09,Lisbon,9.2,90.7,0.5
2024-12-10,Lisbon,14.1,74.1,2.9
2024-12-11,Lisbon,10.7,80.5,0.9
2024-12-12,Lisbon,10.2,72.2,5.5
2024-12-13,Lisbon,7.3,78.2,0.9
2024-12-14,Lisbon,7.6,85.6,6.6
2024-12-15,Lisbon,7.1,76.1,2.8
2024-12-16,Lisbon,7.5,71.0,2.5
2024-12-17,Lisbon,7.5,88.3,1.3
2024-12-18,Lisbon,13.6,97.8,3.3
2024-12-19,Lisbon,10.3,81.7,3.1
2024-12-20,Lisbon,13.8,79.1,2.6
2024-12-21,Lisbon,12.4,99.6,5.3
2024-12-22,Lisbon,12.1,91.7,12.2
2024-12-23,Lisbon,11.4,64.8,4.9
2024-12-24,Lisbon,8.8,64.2,2.3
2024-12-25,Lisbon,9.9,78.6,0.9
2024-12-26,Lisbon,8.3,88.6,2.1
2024-12-27,Lisbon,10.4,85.9,7.7
2024-12-28,Lisbon,8.0,93.0,0.4
2024-12-29,Lisbon,11.7,93.2,9.1
2024-12-30,Lisbon,9.7,87.1,2.8
2024-12-31,Lisbon,9.7,95.6,3.9
2025-01-01,Lisbon,7.6,80.3,3.3
2025-01-02,Lisbon,9.7,88.6,4.4
2025-01-03,Lisbon,11.7,90.5,3.0
2025-01-04,Lisbon,9.4,86.0,0.9
2025-01-05,Lisbon,11.6,83.9,2.3
2025-01-06,Lisbon,10.0,73.9,1.5
2025-01-07,Lisbon,13.2,87.7,7.0
2025-01-08,Lisbon,9.3,97.4,1.0
2025-01-09,Lisbon,9.5,96.9,1.1
2025-01-10,Lisbon,11.0,69.3,2.3
2025-01-11,Lisbon,11.7,94.9,1.6
2025-01-12,Lisbon,15.7,77.7,0.5
2025-01-13,Lisbon,10.1,84.6,11.0
2025-01-14,Lisbon,11.8,72.7,1.9
2025-01-15,Lisbon,11.0,78.6,0.6
2025-01-16,Lisbon,10.4,73.7,0.6
2025-01-17,Lisbon,6.7,84.0,6.5
2025-01-18,Lisbon,9.1,84.2,0.5
2025-01-19,Lisbon,9.8,74.9,3.9
2025-01-20,Lisbon,7.9,74.7,1.4
2025-01-21,Lisbon,12.2,82.8,2.4
2025-01-22,Lisbon,13.7,69.2,4.3
2025-01-23,Lisbon,11.8,85.4,4.2
2025-01-24,Lisbon,7.7,88.8,2.2
2025-01-25,Lisbon,15.3,86.5,1.5
2025-01-26,Lisbon,10.8,78.5,1.2
2025-01-27,Lisbon,9.6,82.5,4.7
2025-01-28,Lisbon,15.4,81.4,7.3
2025-01-29,Lisbon,7.2,83.0,2.1
2025-01-30,Lisbon,10.3,77.2,0.7
2025-01-31,Lisbon,13.3,77.5,1.7
2025-02-01,Lisbon,9.1,79.1,3.1
2025-02-02,Lisbon,8.8,80.4,5.8
2025-02-03,Lisbon,14.3,77.4,4.1
2025-02-04,Lisbon,12.6,91.6,2.0
2025-02-05,Lisbon,12.3,74.7,2.0
2025-02-06,Lisbon,8.7,83.3,4.0
2025-02-07,Lisbon,15.0,86.6,1.2
2025-02-08,Lisbon,13.8,82.5,2.2
2025-02-09,Lisbon,10.9,83.7,0.1
2025-02-10,Lisbon,13.7,75.7,3.4
2025-02-11,Lisbon,10.0,67.6,1.8
2025-02-12,Lisbon,12.3,82.8,3.1
2025-02-13,Lisbon,14.8,83.6,1.9
2025-02-14,Lisbon,9.2,86.2,2.3
2025-02-15,Lisbon,11.8,85.8,1.0
2025-02-16,Lisbon,14.7,78.5,0.9
2025-02-17,Lisbon,10.1,68.3,1.4
2025-02-18,Lisbon,12.9,69.1,2.5
2025-02-19,Lisbon,15.8,69.1,1.1
2025-02-20,Lisbon,14.8,73.3,1.4
2025-02-21,Lisbon,9.3,81.1,5.4
2025-02-22,Lisbon,10.4,87.1,2.8
2025-02-23,Lisbon,10.7,67.8,3.3
2025-02-24,Lisbon,11.3,76.1,0.3
2025-02-25,Lisbon,13.3,80.0,0.1
2025-02-26,Lisbon,13.6,85.4,4.1
2025-02-27,Lisbon,18.6,70.7,2.6
2025-02-28,Lisbon,14.0,80.9,5.6
2025-03-01,Lisbon,11.7,76.2,0.9
2025-03-02,Lisbon,16.0,78.9,4.5
2025-03-03,Lisbon,16.9,75.3,1.7
2025-03-04,Lisbon,10.2,64.1,2.8
2025-03-05,Lisbon,11.3,71.8,2.9
2025-03-06,Lisbon,15.0,74.1,1.3
2025-03-07,Lisbon,14.8,73.8,5.3
2025-03-08,Lisbon,14.9,71.8,1.6
2025-03-09,Lisbon,17.9,69.1,4.6
2025-03-10,Lisbon,18.7,77.3,4.8
2025-03-11,Lisbon,13.0,74.4,0.2
2025-03-12,Lisbon,13.3,67.2,3.8
2025-03-13,Lisbon,15.7,75.1,1.3
2025-03-14,Lisbon,16.9,68.5,4.7
2025-03-15,Lisbon,14.7,62.5,0.6
2025-03-16,Lisbon,16.4,60.7,1.5
2025-03-17,Lisbon,17.4,76.2,3.2
2025-03-18,Lisbon,19.2,73.2,0.8
2025-03-19,Lisbon,13.8,72.5,3.1
2025-03-20,Lisbon,17.7,78.5,5.4
2025-03-21,Lisbon,16.1,70.8,1.1
2025-03-22,Lisbon,18.1,69.8,2.3
2025-03-23,Lisbon,18.7,73.4,1.0
2025-03-24,Lisbon,20.4,82.4,2.8
2025-03-25,Lisbon,20.2,73.2,1.9
2025-03-26,Lisbon,16.3,64.8,3.1
2025-03-27,Lisbon,19.6,77.7,0.3
2025-03-28,Lisbon,22.5,64.9,1.1
2025-03-29,Lisbon,18.7,72.9,3.7
2025-03-30,Lisbon,18.6,70.1,2.4
2025-03-31,Lisbon,19.0,62.6,0.2
2025-04-01,Lisbon,19.3,72.2,1.3
2025-04-02,Lisbon,21.4,80.1,1.4
2025-04-03,Lisbon,16.2,66.8,0.1
2025-04-04,Lisbon,23.7,60.1,0.0
2025-04-05,Lisbon,18.1,72.4,0.2
2025-04-06,Lisbon,22.4,57.5,0.6
2025-04-07,Lisbon,18.3,68.2,0.7
2025-04-08,Lisbon,24.1,85.0,1.1
2025-04-09,Lisbon,21.2,64.4,0.1
2025-04-10,Lisbon,22.7,55.5,0.2
2025-04-11,Lisbon,21.3,82.1,0.3
2025-04-12,Lisbon,20.7,63.1,0.7
2025-04-13,Lisbon,26.8,70.2,0.5
2025-04-14,Lisbon,21.5,65.1,0.6
2025-04-15,Lisbon,18.4,52.8,1.0
2025-04-16,Lisbon,23.2,58.0,0.2
2025-04-17,Lisbon,20.8,70.0,0.8
2025-04-18,Lisbon,23.2,66.6,1.4
2025-04-19,Lisbon,18.1,66.0,3.0
2025-04-20,Lisbon,22.9,52.5,0.7
2025-04-21,Lisbon,23.6,64.5,2.1
2025-04-22,Lisbon,21.7,70.4,0.5
2025-04-23,Lisbon,19.6,71.7,0.5
2025-04-24,Lisbon,23.6,59.2,0.5
2025-04-25,Lisbon,21.8,81.1,2.5
2025-04-26,Lisbon,23.3,69.7,0.9
2025-04-27,Lisbon,24.1,62.5,1.6
2025-04-28,Lisbon,23.1,54.5,0.3
2025-04-29,Lisbon,24.1,66.2,1.7
2025-04-30,Lisbon,24.2,60.9,1.4
2025-05-01,Lisbon,22.7,49.8,0.3
2025-05-02,Lisbon,23.9,48.6,0.4
2025-05-03,Lisbon,26.8,54.3,1.1
2025-05-04,Lisbon,22.8,53.8,0.2
2025-05-05,Lisbon,26.2,54.5,0.3
2025-05-06,Lisbon,24.1,59.1,0.9
2025-05-07,Lisbon,22.2,66.2,0.6
2025-05-08,Lisbon,27.0,65.1,0.1
2025-05-09,Lisbon,26.7,62.6,0.9
2025-05-10,Lisbon,23.2,59.2,0.1
2025-05-11,Lisbon,24.4,44.7,0.4
2025-05-12,Lisbon,24.5,68.3,1.2
2025-05-13,Lisbon,21.6,56.3,0.8
2025-05-14,Lisbon,28.8,70.4,0.5
2025-05-15,Lisbon,26.1,50.1,0.1
2025-05-16,Lisbon,23.8,59.1,2.0
2025-05-17,Lisbon,24.2,42.9,1.1
2025-05-18,Lisbon,24.3,65.4,0.2
2025-05-19,Lisbon,25.1,53.1,1.2
2025-05-20,Lisbon,28.0,60.4,0.7
2025-05-21,Lisbon,26.8,55.3,0.8
2025-05-22,Lisbon,26.2,58.7,0.3
2025-05-23,Lisbon,23.6,59.4,0.5
2025-05-24,Lisbon,28.0,56.2,2.4
2025-05-25,Lisbon,28.1,50.9,1.0
2025-05-26,Lisbon,26.3,55.5,1.5
2025-05-27,Lisbon,33.1,46.0,0.9
2025-05-28,Lisbon,27.6,52.0,0.9
2025-05-29,Lisbon,30.7,51.0,0.6
2025-05-30,Lisbon,24.9,45.5,1.3
2025-05-31,Lisbon,25.0,48.4,1.0
2025-06-01,Lisbon,26.8,49.7,1.1
2025-06-02,Lisbon,27.0,53.9,0.1
2025-06-03,Lisbon,28.2,56.0,1.0
2025-06-04,Lisbon,29.5,57.1,0.4
2025-06-05,Lisbon,23.1,52.0,1.3
2025-06-06,Lisbon,28.5,50.8,1.2
2025-06-07,Lisbon,22.3,56.4,3.3
2025-06-08,Lisbon,21.7,48.5,0.1
2025-06-09,Lisbon,24.6,60.6,1.4
2025-06-10,Lisbon,30.1,50.1,0.8
2025-06-11,Lisbon,28.7,58.0,0.3
2025-06-12,Lisbon,25.3,65.6,0.1
2025-06-13,Lisbon,28.8,42.5,1.8
2025-06-14,Lisbon,24.7,56.2,0.3
2025-06-15,Lisbon,26.5,47.4,0.2
2025-06-16,Lisbon,28.4,55.4,0.5
2025-06-17,Lisbon,30.7,48.3,0.3
2025-06-18,Lisbon,29.7,49.5,0.1
2025-06-19,Lisbon,26.4,54.1,0.8
2025-06-20,Lisbon,28.6,46.0,2.3
2025-06-21,Lisbon,28.5,48.7,1.0
2025-06-22,Lisbon,25.7,45.4,0.3
2025-06-23,Lisbon,26.8,45.9,0.7
2025-06-24,Lisbon,27.6,52.4,1.0
2025-06-25,Lisbon,31.0,54.8,0.7
2025-06-26,Lisbon,29.6,47.2,0.3
2025-06-27,Lisbon,31.4,58.1,0.7
2025-06-28,Lisbon,31.3,52.6,0.6
2025-06-29,Lisbon,27.0,47.7,0.4
2025-06-30,Lisbon,25.5,44.3,1.6
2025-07-01,Lisbon,26.2,59.2,1.0
2025-07-02,Lisbon,25.3,55.4,2.9
2025-07-03,Lisbon,30.2,51.5,1.6
2025-07-04,Lisbon,22.7,48.0,0.8
2025-07-05,Lisbon,27.6,53.2,0.4
2025-07-06,Lisbon,31.3,48.3,0.1
2025-07-07,Lisbon,29.3,54.0,0.3
2025-07-08,Lisbon,25.2,58.7,0.5
2025-07-09,Lisbon,27.1,50.3,1.0
2025-07-10,Lisbon,30.4,54.3,0.6
2025-07-11,Lisbon,24.0,53.1,0.3
2025-07-12,Lisbon,27.4,58.5,0.5
2025-07-13,Lisbon,29.2,55.2,1.0
2025-07-14,Lisbon,29.5,57.9,0.0
2025-07-15,Lisbon,30.0,46.3,0.1
2025-07-16,Lisbon,28.9,50.2,2.0
2025-07-17,Lisbon,23.4,50.8,0.0
2025-07-18,Lisbon,27.3,48.8,0.5
2025-07-19,Lisbon,24.7,42.6,0.0
2025-07-20,Lisbon,29.8,51.7,0.2
2025-07-21,Lisbon,33.6,52.2,0.2
2025-07-22,Lisbon,25.0,51.4,0.2
2025-07-23,Lisbon,25.2,59.5,0.7
2025-07-24,Lisbon,28.5,53.7,0.4
2025-07-25,Lisbon,28.4,40.9,2.6
2025-07-26,Lisbon,26.5,56.2,0.4
2025-07-27,Lisbon,24.7,57.0,0.7
2025-07-28,Lisbon,30.3,48.9,0.7
2025-07-29,Lisbon,28.2,54.5,0.7
2025-07-30,Lisbon,25.7,72.2,0.8
2025-07-31,Lisbon,24.4,61.1,0.7
2025-08-01,Lisbon,28.8,54.3,0.4
2025-08-02,Lisbon,25.9,50.4,0.2
2025-08-03,Lisbon,28.8,42.5,0.8
2025-08-04,Lisbon,27.4,49.8,0.4
2025-08-05,Lisbon,28.3,66.1,0.6
2025-08-06,Lisbon,28.4,62.2,1.3
2025-08-07,Lisbon,23.9,59.6,0.3
2025-08-08,Lisbon,32.6,70.9,1.4
2025-08-09,Lisbon,24.5,61.2,2.3
2025-08-10,Lisbon,25.0,57.0,0.1
2025-08-11,Lisbon,23.3,60.3,0.9
2025-08-12,Lisbon,22.0,46.0,1.1
2025-08-13,Lisbon,23.9,63.9,0.4
2025-08-14,Lisbon,25.0,55.7,1.3
2025-08-15,Lisbon,25.1,65.3,3.4
2025-08-16,Lisbon,26.1,56.0,0.7
2025-08-17,Lisbon,26.9,62.5,4.1
2025-08-18,Lisbon,21.3,72.1,0.7
2025-08-19,Lisbon,25.5,48.2,1.0
2025-08-20,Lisbon,27.3,64.1,1.6
2025-08-21,Lisbon,28.3,62.4,0.4
2025-08-22,Lisbon,23.2,62.6,0.2
2025-08-23,Lisbon,22.7,49.9,0.2
2025-08-24,Lisbon,26.1,54.2,0.0
2025-08-25,Lisbon,26.8,65.7,2.5
2025-08-26,Lisbon,23.9,68.8,2.1
2025-08-27,Lisbon,26.0,50.9,0.6
2025-08-28,Lisbon,25.7,49.5,0.4
2025-08-29,Lisbon,24.8,61.3,0.9
2025-08-30,Lisbon,22.5,54.4,1.7
2025-08-31,Lisbon,24.9,62.1,1.3
2025-09-01,Lisbon,26.5,63.8,1.4
2025-09-02,Lisbon,21.2,59.3,1.2
2025-09-03,Lisbon,26.3,57.9,0.9
2025-09-04,Lisbon,26.6,64.0,1.0
2025-09-05,Lisbon,22.4,51.4,0.2
2025-09-06,Lisbon,22.8,63.1,1.6
2025-09-07,Lisbon,21.8,60.6,0.9
2025-09-08,Lisbon,24.8,62.2,0.9
2025-09-09,Lisbon,24.6,72.6,0.1
2025-09-10,Lisbon,21.9,64.7,1.1
2025-09-11,Lisbon,23.7,70.8,1.9
2025-09-12,Lisbon,21.8,59.5,0.2
2025-09-13,Lisbon,18.1,56.6,0.4
2025-09-14,Lisbon,27.7,65.9,0.2
2025-09-15,Lisbon,22.9,54.6,1.8
2025-09-16,Lisbon,21.0,52.4,1.6
2025-09-17,Lisbon,21.4,63.4,0.1
2025-09-18,Lisbon,18.3,60.2,1.1
2025-09-19,Lisbon,20.8,58.8,0.4
2025-09-20,Lisbon,16.0,65.8,0.1
2025-09-21,Lisbon,17.3,57.1,1.3
2025-09-22,Lisbon,16.2,61.8,0.9
2025-09-23,Lisbon,19.4,67.7,0.8
2025-09-24,Lisbon,20.1,64.2,2.6
2025-09-25,Lisbon,20.2,68.3,0.5
2025-09-26,Lisbon,20.7,70.1,1.4
2025-09-27,Lisbon,18.1,58.2,0.2
2025-09-28,Lisbon,22.6,72.4,0.6
2025-09-29,Lisbon,18.3,59.5,0.9
2025-09-30,Lisbon,17.3,55.9,0.8
2025-10-01,Lisbon,12.4,74.9,0.4
2025-10-02,Lisbon,14.4,58.0,3.9
2025-10-03,Lisbon,18.6,85.3,0.7
2025-10-04,Lisbon,17.8,66.4,2.9
2025-10-05,Lisbon,19.6,72.9,7.7
2025-10-06,Lisbon,18.9,73.6,2.3
2025-10-07,Lisbon,13.5,70.2,3.8
2025-10-08,Lisbon,16.2,58.1,3.4
2025-10-09,Lisbon,20.8,60.0,1.4
2025-10-10,Lisbon,19.8,79.1,9.2
2025-10-11,Lisbon,19.2,73.7,3.7
2025-10-12,Lisbon,18.6,85.9,2.8
2025-10-13,Lisbon,17.6,70.1,2.8
2025-10-14,Lisbon,19.5,78.7,10.6
2025-10-15,Lisbon,17.4,73.4,2.7
2025-10-16,Lisbon,13.1,75.1,9.6
2025-10-17,Lisbon,19.3,78.0,1.2
2025-10-18,Lisbon,14.7,64.4,4.9
2025-10-19,Lisbon,17.2,78.3,3.0
2025-10-20,Lisbon,11.4,75.1,1.5
2025-10-21,Lisbon,16.4,68.1,0.7
2025-10-22,Lisbon,12.6,65.3,0.7
2025-10-23,Lisbon,16.8,67.3,0.2
2025-10-24,Lisbon,13.0,84.1,2.6
2025-10-25,Lisbon,16.6,74.7,1.8
2025-10-26,Lisbon,13.1,81.6,1.5
2025-10-27,Lisbon,15.1,69.3,1.1
2025-10-28,Lisbon,10.7,77.2,2.5
2025-10-29,Lisbon,16.2,85.2,1.1
2025-10-30,Lisbon,17.1,78.1,2.0
2025-10-31,Lisbon,15.1,85.5,2.3
2025-11-01,Lisbon,16.8,58.6,5.6
2025-11-02,Lisbon,15.4,87.6,1.7
2025-11-03,Lisbon,14.0,66.0,10.8
2025-11-04,Lisbon,17.6,74.0,2.4
2025-11-05,Lisbon,11.4,75.8,4.8
2025-11-06,Lisbon,12.7,84.6,6.7
2025-11-07,Lisbon,12.1,72.9,1.4
2025-11-08,Lisbon,10.9,69.2,1.1
2025-11-09,Lisbon,15.3,83.1,1.4
2025-11-10,Lisbon,7.7,74.4,6.1
2025-11-11,Lisbon,10.7,87.4,0.6
2025-11-12,Lisbon,19.4,77.2,6.1
2025-11-13,Lisbon,9.1,72.6,4.5
2025-11-14,Lisbon,12.4,69.3,2.0
2025-11-15,Lisbon,10.6,71.5,2.7
2025-11-16,Lisbon,12.6,66.3,3.5
2025-11-17,Lisbon,12.0,80.0,4.9
2025-11-18,Lisbon,12.5,69.9,2.5
2025-11-19,Lisbon,12.2,85.2,4.5
2025-11-20,Lisbon,11.3,84.3,3.5
2025-11-21,Lisbon,12.3,78.7,6.7
2025-11-22,Lisbon,11.2,76.9,5.0
2025-11-23,Lisbon,12.6,84.5,6.3
2025-11-24,Lisbon,11.9,83.5,1.5
2025-11-25,Lisbon,10.7,80.6,2.8
2025-11-26,Lisbon,11.6,71.9,1.6
2025-11-27,Lisbon,12.0,86.8,0.1
2025-11-28,Lisbon,11.0,80.2,2.4
2025-11-29,Lisbon,7.9,82.3,0.8
2025-11-30,Lisbon,9.2,85.8,2.2
2025-12-01,Lisbon,10.6,78.2,1.8
2025-12-02,Lisbon,7.7,76.6,5.3
2025-12-03,Lisbon,14.0,80.9,0.5
2025-12-04,Lisbon,10.3,86.7,1.8
2025-12-05,Lisbon,11.8,81.7,1.5
2025-12-06,Lisbon,12.9,89.0,0.7
2025-12-07,Lisbon,12.2,73.8,3.2
2025-12-08,Lisbon,8.0,94.3,1.6
2025-12-09,Lisbon,8.2,92.8,9.4
2025-12-10,Lisbon,10.2,91.3,1.4
2025-12-11,Lisbon,6.8,76.6,3.0
2025-12-12,Lisbon,9.7,71.6,4.0
2025-12-13,Lisbon,13.8,77.5,4.4
2025-12-14,Lisbon,8.2,78.3,1.4
2025-12-15,Lisbon,7.5,86.2,1.1
2025-12-16,Lisbon,12.5,86.5,1.2
2025-12-17,Lisbon,11.7,77.6,1.4
2025-12-18,Lisbon,11.9,72.1,0.8
2025-12-19,Lisbon,7.6,88.3,9.3
2025-12-20,Lisbon,8.1,84.0,5.3
2025-12-21,Lisbon,11.2,77.2,1.1
2025-12-22,Lisbon,8.5,64.7,1.7
2025-12-23,Lisbon,12.4,94.4,2.5
2025-12-24,Lisbon,10.3,85.4,1.9
2025-12-25,Lisbon,8.4,96.8,3.0
2025-12-26,Lisbon,7.4,71.2,3.8
2025-12-27,Lisbon,10.5,88.6,1.4
2025-12-28,Lisbon,12.7,80.8,5.8
2025-12-29,Lisbon,8.7,86.8,9.1
2025-12-30,Lisbon,7.7,96.2,2.0
2025-12-31,Lisbon,9.3,84.0,1.3
2023-01-01,Porto,10.6,95.4,1.7
2023-01-02,Porto,7.4,100.0,2.9
2023-01-03,Porto,5.8,77.2,3.6
2023-01-04,Porto,10.4,68.6,6.9
2023-01-05,Porto,6.5,86.5,11.5
2023-01-06,Porto,8.8,85.3,11.1
2023-01-07,Porto,12.1,77.7,4.9
2023-01-08,Porto,5.5,86.1,4.8
2023-01-09,Porto,7.8,93.5,18.5
2023-01-10,Porto,8.7,71.3,6.7
2023-01-11,Porto,9.9,74.7,7.9
2023-01-12,Porto,6.0,87.5,1.7
2023-01-13,Porto,6.1,80.2,2.8
2023-01-14,Porto,10.2,91.1,2.0
2023-01-15,Porto,5.9,81.7,4.1
2023-01-16,Porto,9.6,81.3,4.5
2023-01-17,Porto,7.4,88.3,11.8
2023-01-18,Porto,8.0,75.5,1.9
2023-01-19,Porto,10.0,87.4,4.4
2023-01-20,Porto,7.7,91.8,6.6
2023-01-21,Porto,15.9,84.3,0.1
2023-01-22,Porto,9.3,82.1,3.3
2023-01-23,Porto,7.0,84.5,11.5
2023-01-24,Porto,12.5,75.0,3.8
2023-01-25,Porto,10.1,81.1,3.2
2023-01-26,Porto,9.1,82.4,5.6
2023-01-27,Porto,10.5,92.3,0.9
2023-01-28,Porto,8.8,79.2,7.4
2023-01-29,Porto,7.8,93.0,0.7
2023-01-30,Porto,7.2,76.6,4.1
2023-01-31,Porto,3.0,85.2,7.5
2023-02-01,Porto,8.8,78.2,0.4
2023-02-02,Porto,11.2,88.1,6.5
2023-02-03,Porto,11.2,85.5,1.7
2023-02-04,Porto,8.9,78.4,9.7
2023-02-05,Porto,4.5,78.4,2.9
2023-02-06,Porto,6.6,59.1,7.7
2023-02-07,Porto,5.9,79.0,12.5
2023-02-08,Porto,10.2,83.3,0.7
2023-02-09,Porto,6.3,78.4,1.7
2023-02-10,Porto,11.5,89.1,19.9
2023-02-11,Porto,9.6,76.6,1.4
2023-02-12,Porto,9.3,82.7,1.4
2023-02-13,Porto,11.4,78.0,0.3
2023-02-14,Porto,8.8,87.0,8.6
2023-02-15,Porto,12.4,81.3,0.6
2023-02-16,Porto,8.0,86.4,2.0
2023-02-17,Porto,15.6,67.3,1.7
2023-02-18,Porto,10.0,82.9,4.1
2023-02-19,Porto,12.0,66.1,6.3
2023-02-20,Porto,11.7,73.2,8.4
2023-02-21,Porto,10.4,81.8,5.2
2023-02-22,Porto,8.8,77.3,6.5
2023-02-23,Porto,11.2,77.2,3.0
2023-02-24,Porto,12.3,73.4,0.3
2023-02-25,Porto,10.6,72.3,8.4
2023-02-26,Porto,8.3,80.7,0.5
2023-02-27,Porto,11.1,76.7,3.8
2023-02-28,Porto,12.7,76.5,15.4
2023-03-01,Porto,12.9,70.7,5.5
2023-03-02,Porto,15.1,65.1,1.6
2023-03-03,Porto,13.6,72.3,7.0
2023-03-04,Porto,14.0,79.1,4.7
2023-03-05,Porto,13.2,68.4,1.2
2023-03-06,Porto,12.3,77.7,12.7
2023-03-07,Porto,11.9,72.0,4.1
2023-03-08,Porto,13.3,88.6,5.7
2023-03-09,Porto,13.4,80.9,3.2
2023-03-10,Porto,15.6,73.2,4.9
2023-03-11,Porto,14.1,72.3,2.3
2023-03-12,Porto,13.2,72.8,5.1
2023-03-13,Porto,16.3,72.4,11.3
2023-03-14,Porto,15.0,71.3,17.5
2023-03-15,Porto,13.8,73.2,3.0
2023-03-16,Porto,17.2,73.2,4.6
2023-03-17,Porto,13.6,72.6,3.9
2023-03-18,Porto,12.7,81.8,3.4
2023-03-19,Porto,12.6,75.3,1.4
2023-03-20,Porto,15.7,68.9,0.2
2023-03-21,Porto,12.9,72.8,1.8
2023-03-22,Porto,14.6,65.4,6.5
2023-03-23,Porto,14.7,75.2,12.3
2023-03-24,Porto,14.4,72.6,0.2
2023-03-25,Porto,13.7,66.8,4.9
2023-03-26,Porto,13.9,81.7,2.0
2023-03-27,Porto,18.9,57.7,12.7
2023-03-28,Porto,13.3,54.4,3.2
2023-03-29,Porto,17.0,65.7,8.5
2023-03-30,Porto,15.7,75.4,4.8
2023-03-31,Porto,19.3,66.3,4.1
2023-04-01,Porto,11.6,67.4,3.2
2023-04-02,Porto,15.4,75.5,0.6
2023-04-03,Porto,15.8,76.2,0.1
2023-04-04,Porto,20.7,63.3,2.9
2023-04-05,Porto,21.2,73.7,5.9
2023-04-06,Porto,18.2,54.7,0.7
2023-04-07,Porto,18.9,73.4,2.0
2023-04-08,Porto,16.9,61.3,0.7
2023-04-09,Porto,18.0,67.7,0.7
2023-04-10,Porto,19.5,71.9,0.3
2023-04-11,Porto,20.2,69.6,3.6
2023-04-12,Porto,24.0,63.2,4.1
2023-04-13,Porto,24.1,68.2,2.0
2023-04-14,Porto,16.0,57.2,1.4
2023-04-15,Porto,23.7,57.8,4.0
2023-04-16,Porto,18.6,63.1,0.9
2023-04-17,Porto,18.5,54.1,1.0
2023-04-18,Porto,16.5,67.8,3.2
2023-04-19,Porto,20.5,50.9,2.2
2023-04-20,Porto,18.3,62.7,1.9
2023-04-21,Porto,19.4,69.2,1.7
2023-04-22,Porto,23.1,56.9,1.5
2023-04-23,Porto,17.0,71.1,2.5
2023-04-24,Porto,19.9,62.3,2.3
2023-04-25,Porto,19.1,58.4,1.2
2023-04-26,Porto,21.5,56.2,5.1
2023-04-27,Porto,22.7,68.7,1.2
